area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;upm;id_vivienda;id_hogar;fexp;periodo
1;130650;005103;009;02;1;2;2;1;2;3;2;2;2;1;1;3;2;3;1;3;2;2;2;2;3;2;2;3;1312;130650005103;13065000510300902;130650005103009021;148,062346551232;201909
1;130650;005103;009;03;1;2;2;1;2;2;2;2;2;1;1;3;2;3;2;2;3;2;2;2;3;3;3;3;1312;130650005103;13065000510300903;130650005103009031;148,062346551232;201909
1;130650;005103;009;04;1;3;2;2;2;3;2;2;2;1;2;3;2;3;3;3;3;2;2;2;3;2;3;3;1312;130650005103;13065000510300904;130650005103009041;148,062346551232;201909
1;130650;005103;009;05;1;2;2;2;2;2;2;2;2;1;1;3;2;3;1;3;2;2;2;1;3;3;3;3;1312;130650005103;13065000510300905;130650005103009051;148,062346551232;201909
1;130650;005103;009;06;1;2;2;2;2;2;2;2;2;1;1;3;2;3;2;3;2;2;2;2;3;2;3;3;1312;130650005103;13065000510300906;130650005103009061;148,062346551232;201909
1;130650;005103;009;07;1;2;2;2;2;2;2;2;2;1;1;3;2;3;3;3;3;2;2;2;3;3;3;3;1312;130650005103;13065000510300907;130650005103009071;148,062346551232;201909
1;130650;005301;009;01;1;2;2;2;2;3;1;2;2;1;2;3;2;2;1;3;2;2;2;2;2;3;3;2;1313;130650005301;13065000530100901;130650005301009011;165,781941345785;201909
1;130650;005301;009;02;1;2;2;2;2;2;2;2;2;2;2;2;3;2;1;2;2;2;2;2;3;2;2;2;1313;130650005301;13065000530100902;130650005301009021;165,781941345785;201909
1;130650;005301;009;03;1;3;3;1;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1313;130650005301;13065000530100903;130650005301009031;165,781941345785;201909
1;130650;005301;009;04;1;3;1;3;1;2;2;2;2;1;1;3;2;3;1;3;3;2;2;2;3;3;3;3;1313;130650005301;13065000530100904;130650005301009041;165,781941345785;201909
1;130650;005301;009;05;1;2;2;1;2;2;1;2;2;1;1;3;2;2;1;3;3;2;2;1;2;2;3;2;1313;130650005301;13065000530100905;130650005301009051;165,781941345785;201909
1;130650;005301;009;06;1;2;2;2;2;2;2;2;2;1;1;3;2;3;3;3;3;2;2;2;2;1;3;3;1313;130650005301;13065000530100906;130650005301009061;165,781941345785;201909
1;130650;005301;009;07;1;2;2;2;2;3;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;3;2;3;1313;130650005301;13065000530100907;130650005301009071;165,781941345785;201909
1;130650;006702;009;01;1;3;2;3;2;3;2;2;2;2;1;3;2;2;1;3;2;2;2;2;3;2;3;2;1311;130650006702;13065000670200901;130650006702009011;203,798966721439;201909
1;130650;006702;009;02;1;2;2;3;2;3;2;2;2;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;1311;130650006702;13065000670200902;130650006702009021;203,798966721439;201909
1;130650;006702;009;03;1;3;2;2;2;3;2;2;2;2;2;3;2;2;2;3;2;2;2;2;3;2;3;2;1311;130650006702;13065000670200903;130650006702009031;203,798966721439;201909
1;130650;006702;009;04;1;2;2;2;2;3;2;2;2;2;2;3;2;3;1;3;2;2;2;2;3;2;3;2;1311;130650006702;13065000670200904;130650006702009041;203,798966721439;201909
1;130650;006702;009;05;1;3;2;2;2;3;2;2;2;2;2;3;2;2;1;3;2;2;2;2;2;3;2;3;1311;130650006702;13065000670200905;130650006702009051;203,798966721439;201909
1;130650;006702;009;06;1;3;2;1;2;3;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;2;1311;130650006702;13065000670200906;130650006702009061;203,798966721439;201909
1;130650;006702;009;07;1;2;2;2;2;3;2;2;2;2;2;3;2;2;1;3;2;2;2;2;3;2;3;3;1311;130650006702;13065000670200907;130650006702009071;203,798966721439;201909
2;130650;900701;009;01;1;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1322;130650900701;13065090070100901;130650900701009011;43,5226670972341;201909
2;130650;900701;009;02;1;2;2;2;2;2;2;2;2;1;1;3;2;3;1;3;2;2;2;2;2;2;2;2;1322;130650900701;13065090070100902;130650900701009021;43,5226670972341;201909
2;130650;900701;009;03;1;2;2;1;2;3;2;2;2;2;2;3;2;3;1;3;2;2;2;2;3;2;3;3;1322;130650900701;13065090070100903;130650900701009031;43,5226670972341;201909
2;130650;900701;009;04;1;2;2;2;2;3;2;2;2;1;2;3;2;2;2;3;2;2;2;2;2;2;3;3;1322;130650900701;13065090070100904;130650900701009041;43,5226670972341;201909
2;130650;900701;009;05;1;2;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1322;130650900701;13065090070100905;130650900701009051;43,5226670972341;201909
2;130650;900701;009;06;1;3;2;2;2;3;3;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1322;130650900701;13065090070100906;130650900701009061;43,5226670972341;201909
2;130650;900701;009;07;1;2;2;1;2;3;2;2;2;1;1;3;2;3;2;3;3;2;2;2;2;2;1;2;1322;130650900701;13065090070100907;130650900701009071;43,5226670972341;201909
2;130650;902001;012;01;1;2;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;1321;130650902001;13065090200101201;130650902001012011;262,912361581973;201909
2;130650;902001;012;02;1;3;2;1;2;3;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;3;2;2;1321;130650902001;13065090200101202;130650902001012021;262,912361581973;201909
2;130650;902001;012;03;1;2;2;3;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;2;2;1321;130650902001;13065090200101203;130650902001012031;262,912361581973;201909
2;130650;902001;012;04;1;3;2;2;2;3;2;2;2;2;2;3;2;2;2;2;2;2;2;2;3;2;3;2;1321;130650902001;13065090200101204;130650902001012041;262,912361581973;201909
2;130650;902001;012;05;1;2;1;1;2;3;2;2;2;2;2;3;2;1;2;2;2;2;2;2;1;2;3;3;1321;130650902001;13065090200101205;130650902001012051;262,912361581973;201909
2;130650;902001;012;06;1;2;2;1;2;3;2;2;2;1;2;3;2;2;2;2;2;2;2;2;3;2;3;2;1321;130650902001;13065090200101206;130650902001012061;262,912361581973;201909
2;130650;902001;012;07;1;3;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;2;2;3;3;1321;130650902001;13065090200101207;130650902001012071;262,912361581973;201909
2;130651;900102;009;01;1;2;2;2;2;2;1;2;2;1;2;3;2;3;2;3;2;2;2;2;2;3;3;2;1322;130651900102;13065190010200901;130651900102009011;47,1659341069675;201909
2;130651;900102;009;02;1;2;2;1;2;2;2;2;2;1;2;3;2;2;1;3;2;2;2;2;2;2;2;2;1322;130651900102;13065190010200902;130651900102009021;47,1659341069675;201909
2;130651;900102;009;03;1;2;3;2;2;2;2;2;2;1;2;3;2;3;1;3;2;2;2;2;3;2;3;3;1322;130651900102;13065190010200903;130651900102009031;47,1659341069675;201909
2;130651;900102;009;04;1;2;2;3;2;3;2;2;2;1;1;3;2;3;1;3;3;2;2;2;2;2;3;3;1322;130651900102;13065190010200904;130651900102009041;47,1659341069675;201909
2;130651;900102;009;05;1;2;2;1;2;3;2;2;2;1;1;3;2;3;2;3;2;2;2;2;3;3;3;3;1322;130651900102;13065190010200905;130651900102009051;47,1659341069675;201909
2;130651;900102;009;06;1;2;2;1;2;2;2;2;2;1;1;3;2;3;2;3;3;2;2;2;3;2;3;3;1322;130651900102;13065190010200906;130651900102009061;47,1659341069675;201909
2;130651;900102;009;07;1;2;2;2;2;2;2;2;2;1;2;3;2;3;1;3;2;2;2;2;2;2;3;2;1322;130651900102;13065190010200907;130651900102009071;47,1659341069675;201909
2;130652;000202;012;01;1;3;2;2;3;2;2;2;2;2;3;2;2;2;3;2;2;2;2;2;2;3;3;2;1322;130652000202;13065200020201201;130652000202012011;46,5881452634968;201909
2;130652;000202;012;02;1;3;2;2;2;3;2;2;2;2;2;3;2;2;1;3;2;2;2;2;3;2;3;2;1322;130652000202;13065200020201202;130652000202012021;46,5881452634968;201909
2;130652;000202;012;03;1;2;2;2;2;3;2;2;2;2;2;3;2;3;1;3;2;2;2;2;3;2;3;2;1322;130652000202;13065200020201203;130652000202012031;46,5881452634968;201909
2;130652;000202;012;04;1;2;2;2;2;3;2;2;2;2;2;3;2;2;2;3;2;2;2;2;3;2;3;2;1322;130652000202;13065200020201204;130652000202012041;46,5881452634968;201909
2;130652;000202;012;05;1;2;2;2;2;3;2;2;2;2;2;3;2;3;1;3;2;2;2;2;3;2;3;2;1322;130652000202;13065200020201205;130652000202012051;46,5881452634968;201909
2;130652;000202;012;06;1;3;2;3;2;3;2;2;2;1;2;3;2;2;1;3;2;2;2;2;3;2;3;2;1322;130652000202;13065200020201206;130652000202012061;46,5881452634968;201909
2;130652;000202;012;07;1;3;2;3;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1322;130652000202;13065200020201207;130652000202012071;46,5881452634968;201909
2;130652;900201;099;01;1;3;2;1;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;3;3;1322;130652900201;13065290020109901;130652900201099011;48,4432883363526;201909
2;130652;900201;099;02;1;2;2;2;2;2;2;2;2;2;2;3;2;3;1;3;2;2;2;2;2;3;3;2;1322;130652900201;13065290020109902;130652900201099021;48,4432883363526;201909
2;130652;900201;099;03;1;2;2;2;2;2;2;2;2;1;2;3;2;2;2;3;2;2;2;2;2;2;2;2;1322;130652900201;13065290020109903;130652900201099031;48,4432883363526;201909
2;130652;900201;099;04;1;2;2;3;2;2;2;2;2;1;2;3;2;3;1;3;2;2;2;2;2;2;3;3;1322;130652900201;13065290020109904;130652900201099041;48,4432883363526;201909
2;130652;900201;099;05;1;3;2;1;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;2;2;2;2;1322;130652900201;13065290020109905;130652900201099051;48,4432883363526;201909
2;130652;900201;099;06;1;3;2;2;2;2;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;3;3;3;1322;130652900201;13065290020109906;130652900201099061;48,4432883363526;201909
2;130652;900201;099;07;1;3;2;1;2;3;2;2;2;1;2;3;2;3;2;2;2;2;2;2;3;3;3;3;1322;130652900201;13065290020109907;130652900201099071;48,4432883363526;201909
2;130652;901501;009;01;1;2;2;2;2;2;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;3;1321;130652901501;13065290150100901;130652901501009011;421,571918567238;201909
2;130652;901501;009;02;1;3;2;2;2;2;2;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;1321;130652901501;13065290150100902;130652901501009021;421,571918567238;201909
2;130652;901501;009;03;1;2;2;2;2;3;3;3;3;1;1;3;2;2;2;3;3;2;2;2;3;2;3;3;1321;130652901501;13065290150100903;130652901501009031;421,571918567238;201909
2;130652;901501;009;04;1;2;2;2;2;3;2;2;2;2;2;2;2;2;1;3;2;2;2;2;3;2;3;2;1321;130652901501;13065290150100904;130652901501009041;421,571918567238;201909
2;130652;901501;009;05;1;2;2;1;2;2;2;2;2;1;1;3;2;2;2;2;3;2;2;2;3;2;3;3;1321;130652901501;13065290150100905;130652901501009051;421,571918567238;201909
2;130652;901501;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;3;2;3;2;1321;130652901501;13065290150100906;130652901501009061;421,571918567238;201909
2;130652;901501;009;07;1;2;2;2;2;3;2;2;3;1;2;3;2;2;2;3;2;2;2;2;3;2;3;2;1321;130652901501;13065290150100907;130652901501009071;421,571918567238;201909
2;130654;900201;009;01;1;3;2;1;2;3;2;2;2;1;2;3;2;2;2;2;2;2;2;2;3;2;3;2;1321;130654900201;13065490020100901;130654900201009011;75,0736643900546;201909
2;130654;900201;009;02;1;2;2;1;2;2;2;2;2;1;1;2;2;3;2;3;2;2;2;2;2;2;3;3;1321;130654900201;13065490020100902;130654900201009021;75,0736643900546;201909
2;130654;900201;009;03;1;2;2;2;2;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;3;1321;130654900201;13065490020100903;130654900201009031;75,0736643900546;201909
2;130654;900201;009;04;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;2;3;3;3;3;1321;130654900201;13065490020100904;130654900201009041;75,0736643900546;201909
2;130654;900201;009;05;1;2;2;2;2;3;2;2;2;1;1;3;2;2;2;3;3;2;2;2;3;3;3;2;1321;130654900201;13065490020100905;130654900201009051;75,0736643900546;201909
2;130654;900201;009;06;1;2;2;1;2;2;2;2;2;1;1;3;2;2;2;3;2;2;2;2;3;2;3;3;1321;130654900201;13065490020100906;130654900201009061;75,0736643900546;201909
2;130654;900201;009;07;1;2;1;2;3;2;2;2;1;1;2;2;3;2;3;2;2;2;2;2;3;3;3;3;1321;130654900201;13065490020100907;130654900201009071;75,0736643900546;201909
2;130657;900502;009;01;1;2;2;2;2;3;2;3;2;1;1;3;2;2;1;3;3;2;2;2;3;3;3;3;1321;130657900502;13065790050200901;130657900502009011;52,5417346293367;201909
2;130657;900502;009;02;1;2;2;1;2;3;3;2;2;1;1;3;3;3;1;3;3;2;2;1;3;3;2;1;1321;130657900502;13065790050200902;130657900502009021;52,5417346293367;201909
2;130657;900502;009;03;1;2;2;1;2;2;2;2;2;1;2;3;2;3;1;2;3;2;2;2;3;1;2;2;1321;130657900502;13065790050200903;130657900502009031;52,5417346293367;201909
2;130657;900502;009;04;1;2;2;2;2;3;2;2;2;1;1;3;3;3;2;3;3;2;2;2;2;2;2;2;1321;130657900502;13065790050200904;130657900502009041;52,5417346293367;201909
2;130657;900502;009;05;1;2;1;2;1;3;2;2;1;2;1;3;2;2;1;3;2;2;2;2;3;2;3;2;1321;130657900502;13065790050200905;130657900502009051;52,5417346293367;201909
2;130657;900502;009;06;1;2;2;2;2;3;2;2;2;2;2;3;2;2;2;3;2;2;2;2;3;2;3;2;1321;130657900502;13065790050200906;130657900502009061;52,5417346293367;201909
2;130657;900502;009;07;1;2;2;2;2;3;2;2;2;1;2;3;2;2;1;3;2;2;2;2;3;2;2;3;1321;130657900502;13065790050200907;130657900502009071;52,5417346293367;201909
2;130658;900101;012;01;1;3;2;3;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;3;3;3;2;1322;130658900101;13065890010101201;130658900101012011;87,7945514329197;201909
2;130658;900101;012;02;1;3;2;2;2;3;2;2;2;1;2;3;2;3;2;3;2;2;2;2;3;3;3;2;1322;130658900101;13065890010101202;130658900101012021;87,7945514329197;201909
2;130658;900101;012;03;1;2;2;2;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;3;2;2;1322;130658900101;13065890010101203;130658900101012031;87,7945514329197;201909
2;130658;900101;012;04;1;2;1;2;2;2;2;2;2;1;1;3;2;3;1;3;2;2;2;2;3;1;2;2;1322;130658900101;13065890010101204;130658900101012041;87,7945514329197;201909
2;130658;900101;012;05;1;3;2;1;2;2;2;2;2;1;1;3;2;3;1;3;2;2;2;2;3;3;3;3;1322;130658900101;13065890010101205;130658900101012051;87,7945514329197;201909
2;130658;900101;012;06;1;2;2;1;2;2;2;2;3;1;1;3;2;2;1;3;3;2;2;2;3;1;3;3;1322;130658900101;13065890010101206;130658900101012061;87,7945514329197;201909
2;130658;900101;012;07;1;2;2;2;2;2;2;2;2;1;2;2;2;3;1;3;2;2;2;2;2;1;3;2;1322;130658900101;13065890010101207;130658900101012071;87,7945514329197;201909
2;130750;901701;009;01;1;2;2;2;2;3;2;2;2;2;2;3;2;3;2;3;2;2;2;2;3;2;3;2;1322;130750901701;13075090170100901;130750901701009011;124,619964256798;201909
2;130750;901701;009;02;1;2;1;2;2;3;2;2;3;2;2;3;2;3;1;3;2;2;2;2;3;2;2;2;1322;130750901701;13075090170100902;130750901701009021;124,619964256798;201909
2;130750;901701;009;03;1;3;2;2;2;3;2;2;2;2;2;3;2;2;1;3;3;2;2;2;3;2;3;2;1322;130750901701;13075090170100903;130750901701009031;124,619964256798;201909
2;130750;901701;009;04;1;2;2;2;1;3;2;2;1;2;2;3;2;2;1;3;3;2;2;2;3;2;3;2;1322;130750901701;13075090170100904;130750901701009041;124,619964256798;201909
2;130750;901701;009;05;1;2;2;2;2;3;2;2;2;2;2;2;3;2;1;3;3;2;2;2;3;2;3;2;1322;130750901701;13075090170100905;130750901701009051;124,619964256798;201909
2;130750;901701;009;06;1;2;3;2;2;3;2;2;2;1;2;3;2;3;1;3;2;2;2;2;3;2;2;2;1322;130750901701;13075090170100906;130750901701009061;124,619964256798;201909
2;130750;901701;009;07;1;2;2;2;1;3;1;2;1;2;2;3;2;2;1;3;2;2;2;2;3;2;3;2;1322;130750901701;13075090170100907;130750901701009071;124,619964256798;201909
2;130750;903402;009;01;1;2;2;1;1;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;130750903402;13075090340200901;130750903402009011;58,4791482413149;201909
2;130750;903402;009;02;1;2;2;1;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;2;3;3;1322;130750903402;13075090340200902;130750903402009021;58,4791482413149;201909
2;130750;903402;009;03;1;2;2;1;1;3;1;3;1;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;130750903402;13075090340200903;130750903402009031;58,4791482413149;201909
2;130750;903402;009;04;1;2;2;1;2;3;1;3;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;130750903402;13075090340200904;130750903402009041;58,4791482413149;201909
2;130750;903402;009;05;1;2;2;1;1;3;1;3;1;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;130750903402;13075090340200905;130750903402009051;58,4791482413149;201909
2;130750;903402;009;06;1;2;2;1;1;3;1;3;1;1;1;3;3;2;2;3;3;2;2;2;3;2;3;3;1322;130750903402;13075090340200906;130750903402009061;58,4791482413149;201909
2;130750;903402;009;07;1;1;1;1;2;3;1;3;1;1;1;3;3;3;3;3;3;2;2;2;3;3;3;3;1322;130750903402;13075090340200907;130750903402009071;58,4791482413149;201909
1;130850;001201;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;2;3;1313;130850001201;13085000120100901;130850001201009011;637,19100867101;201909
1;130850;001201;009;02;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;2;1313;130850001201;13085000120100902;130850001201009021;637,19100867101;201909
1;130850;001201;009;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1313;130850001201;13085000120100903;130850001201009031;637,19100867101;201909
1;130850;001201;009;04;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;3;2;3;2;1313;130850001201;13085000120100904;130850001201009041;637,19100867101;201909
1;130850;001201;009;05;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;2;3;2;1313;130850001201;13085000120100905;130850001201009051;637,19100867101;201909
1;130850;001201;009;06;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;1;1313;130850001201;13085000120100906;130850001201009061;637,19100867101;201909
1;130850;001201;009;07;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;3;1313;130850001201;13085000120100907;130850001201009071;637,19100867101;201909
1;130850;003602;009;01;1;3;3;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;3;1312;130850003602;13085000360200901;130850003602009011;173,794078556276;201909
1;130850;003602;009;02;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;3;3;1312;130850003602;13085000360200902;130850003602009021;173,794078556276;201909
1;130850;003602;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1312;130850003602;13085000360200903;130850003602009031;173,794078556276;201909
1;130850;003602;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1312;130850003602;13085000360200904;130850003602009041;173,794078556276;201909
1;130850;003602;009;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1312;130850003602;13085000360200905;130850003602009051;173,794078556276;201909
1;130850;003602;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;1312;130850003602;13085000360200906;130850003602009061;173,794078556276;201909
1;130850;003602;009;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;1312;130850003602;13085000360200907;130850003602009071;173,794078556276;201909
1;130850;004206;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;1312;130850004206;13085000420600901;130850004206009011;217,014099370664;201909
1;130850;004206;009;02;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;2;1312;130850004206;13085000420600902;130850004206009021;217,014099370664;201909
1;130850;004206;009;03;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;3;2;3;2;1312;130850004206;13085000420600903;130850004206009031;217,014099370664;201909
1;130850;004206;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;3;3;3;3;1312;130850004206;13085000420600904;130850004206009041;217,014099370664;201909
1;130850;004206;009;05;1;3;2;2;2;3;2;3;2;1;1;2;2;2;1;2;2;2;2;2;2;3;3;2;1312;130850004206;13085000420600905;130850004206009051;217,014099370664;201909
1;130850;004206;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;3;3;3;3;1312;130850004206;13085000420600906;130850004206009061;217,014099370664;201909
1;130850;004206;009;07;1;2;2;2;2;3;2;3;2;1;1;3;3;2;2;3;3;2;2;2;3;3;3;3;1312;130850004206;13085000420600907;130850004206009071;217,014099370664;201909
1;130850;005202;012;01;1;2;1;2;2;2;2;3;2;1;1;3;3;2;2;3;3;2;2;2;3;2;2;3;1313;130850005202;13085000520201201;130850005202012011;275,217117597979;201909
1;130850;005202;012;01;2;3;1;2;2;3;2;3;2;1;1;2;2;2;1;3;3;2;2;2;3;3;3;3;1313;130850005202;13085000520201201;130850005202012012;275,217117597979;201909
1;130850;005202;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;1313;130850005202;13085000520201202;130850005202012021;275,217117597979;201909
1;130850;005202;012;04;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1313;130850005202;13085000520201204;130850005202012041;275,217117597979;201909
1;130850;005202;012;06;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1313;130850005202;13085000520201206;130850005202012061;275,217117597979;201909
1;130850;005202;012;07;1;2;2;2;1;2;2;3;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;1313;130850005202;13085000520201207;130850005202012071;275,217117597979;201909
1;130850;005202;012;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;2;1313;130850005202;13085000520201208;130850005202012081;275,217117597979;201909
1;130850;008603;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;3;3;3;3;1311;130850008603;13085000860300901;130850008603009011;200,310877484234;201909
1;130850;008603;009;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;1311;130850008603;13085000860300902;130850008603009021;200,310877484234;201909
1;130850;008603;009;03;1;3;3;2;2;2;2;2;2;2;2;2;2;2;1;3;3;2;2;2;3;3;3;3;1311;130850008603;13085000860300903;130850008603009031;200,310877484234;201909
1;130850;008603;009;04;1;3;3;2;2;2;2;2;2;1;1;2;3;2;2;2;2;2;2;2;3;3;3;3;1311;130850008603;13085000860300904;130850008603009041;200,310877484234;201909
1;130850;008603;009;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;3;1311;130850008603;13085000860300905;130850008603009051;200,310877484234;201909
1;130850;008603;009;06;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;3;2;3;2;1311;130850008603;13085000860300906;130850008603009061;200,310877484234;201909
1;130850;008603;009;07;1;2;2;2;2;2;2;2;2;2;1;3;3;2;1;2;2;2;2;2;3;3;3;3;1311;130850008603;13085000860300907;130850008603009071;200,310877484234;201909
1;130850;010703;099;01;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;2;1313;130850010703;13085001070309901;130850010703099011;109,350775657438;201909
1;130850;010703;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;3;2;2;3;1313;130850010703;13085001070309902;130850010703099021;109,350775657438;201909
1;130850;010703;099;03;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;3;2;3;2;1313;130850010703;13085001070309903;130850010703099031;109,350775657438;201909
1;130850;010703;099;04;1;3;3;1;1;3;1;3;1;1;1;3;3;2;2;3;3;2;2;2;3;3;3;3;1313;130850010703;13085001070309904;130850010703099041;109,350775657438;201909
1;130850;010703;099;05;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;3;3;3;1313;130850010703;13085001070309905;130850010703099051;109,350775657438;201909
1;130850;010703;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;2;1313;130850010703;13085001070309907;130850010703099071;109,350775657438;201909
1;130850;010703;099;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;1313;130850010703;13085001070309908;130850010703099081;109,350775657438;201909
1;130850;013502;009;02;1;2;1;2;2;3;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1311;130850013502;13085001350200902;130850013502009021;155,527081861554;201909
1;130850;013502;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;2;2;1311;130850013502;13085001350200903;130850013502009031;155,527081861554;201909
1;130850;013502;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;3;1311;130850013502;13085001350200904;130850013502009041;155,527081861554;201909
1;130850;013502;009;05;1;2;2;2;2;2;2;2;2;1;1;2;2;2;1;3;2;2;2;2;3;3;3;3;1311;130850013502;13085001350200905;130850013502009051;155,527081861554;201909
1;130850;013502;009;06;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;3;3;3;1311;130850013502;13085001350200906;130850013502009061;155,527081861554;201909
1;130850;013502;009;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;1311;130850013502;13085001350200907;130850013502009071;155,527081861554;201909
1;130850;013502;009;08;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;2;1311;130850013502;13085001350200908;130850013502009081;155,527081861554;201909
1;130850;015904;012;01;1;2;2;2;2;3;1;3;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1312;130850015904;13085001590401201;130850015904012011;266,957234265928;201909
1;130850;015904;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1312;130850015904;13085001590401202;130850015904012021;266,957234265928;201909
1;130850;015904;012;03;1;3;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1312;130850015904;13085001590401203;130850015904012031;266,957234265928;201909
1;130850;015904;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;1312;130850015904;13085001590401204;130850015904012041;266,957234265928;201909
